t,bcerr
0.0,0.1154405562249213
0.004302435368550491,0.14685983163507732
0.009561563144709469,0.1777866097807724
0.010782866706039684,0.18421360743627416
0.018687014428269408,0.22124071386257974
0.02045865797922573,0.22869585722631644
0.026604555541971046,0.25279781524053624
0.03472263746468478,0.2813451783720948
0.03988995919609299,0.2980062992353427
0.04107565117539124,0.3016889946634969
0.04586888552345925,0.31609843774331464
0.05284480031712672,0.3358464443112391
0.05503801149490332,0.341787995303427
0.06445286642701734,0.3660225452079853
0.06693883625923984,0.37210765162904014
0.07436948119550282,0.3895981874936359
0.07692191713068827,0.39538039615559484
0.08208906129136159,0.40675834190339805
0.0855722972028831,0.4141934021712484
0.09430650367429859,0.4320652716200352
0.0969120430082258,0.4371957103523441
0.10140944466947571,0.445846991923641
0.10744789775250987,0.45707494675437804
0.1126122591043806,0.46634400842002816
0.11670415927486681,0.47348085539798146
0.1211618325329945,0.4810561734525911
0.12552696401748978,0.48828076041200646
0.13093793979164442,0.49698196226209745
0.13948069019366396,0.5101767334194
0.1442114922145276,0.5172130501421873
0.14892060598439252,0.5240351071053424
0.15330527571388428,0.530229997974313
0.1570810736497183,0.5354474100242259
0.16182662821147695,0.5418562453015332
0.16903037249735173,0.5512813348875754
0.17310128177384726,0.5564523100858633
0.17776732523800154,0.5622468601521338
0.18036179673052122,0.5654093613654372
0.18933293176283147,0.5760299679952003
0.19387144853688268,0.5812241185387573
0.1992734094313598,0.5872567085530555
0.20187744908425806,0.5901082962585241
0.2089235563494659,0.5976463695853368
0.2118309464191914,0.6006831518544411
0.21632620447740514,0.6052965445117985
0.22485401991889709,0.6137842532506458
0.22866408295497634,0.6174685133295673
0.23064283983047826,0.6193564241293419
0.23931582607490734,0.6274315063936418
0.2409194819009339,0.6288898584900292
0.24810473643942232,0.6352953996128463
0.25387319969902733,0.6402899259336106
0.2564169855235074,0.6424517701239255
0.2614809896885962,0.6466832431011815
0.26595043086714004,0.650339818567011
0.273978176902285,0.6567294692658101
0.27947023878227134,0.6609732934091878
0.2805908865693046,0.6618268444327773
0.2867321174797449,0.6664313377654869
0.29491485977644816,0.6723798046036876
0.2991467056034375,0.6753751034942822
0.30075992648001476,0.6765027508226972
0.30509516436177103,0.6794949167989205
0.3146334984530003,0.6858875544119104
0.31906078723040043,0.6887683821422338
0.32026199833935065,0.6895408077233081
0.32589350105735954,0.6931107096894077
0.33471549469517403,0.6985373639498782
0.3381059640742738,0.7005707517289351
0.3405605812110552,0.7020252271374159
0.34623686359080247,0.7053330929631686
0.35363718677432926,0.7095321961473617
0.3596829141334342,0.7128705063702228
0.36290917645642773,0.7146190433366277
0.3682997450056087,0.717490790998169
0.3712657994997298,0.7190448816001964
0.3786437922159624,0.7228327812391255
0.3819057075305269,0.7244729307860662
0.3859278417336989,0.7264669556321723
0.3943554259653111,0.7305462934807726
0.3984023373156939,0.732459137861566
0.404183998548499,0.7351418463239285
0.409375474595258,0.737501919722496
0.4115638505027394,0.7384832586575645
0.4185955980319212,0.7415838596153733
0.4220965952039978,0.7430983398212198
0.4290064988438393,0.7460322504981016
0.43232461167842906,0.747415752068675
0.43510317579640284,0.7485619292438538
0.44020408439582853,0.7506374126136927
0.44553162199776325,0.7527664586208911
0.4540177700037303,0.7560790820006564
0.45932997138251697,0.7581052990882995
0.46250671573148777,0.7593000943051892
0.46522977134274757,0.7603143986850637
0.4742019569680939,0.7635937778994739
0.47677646742031704,0.764517508412896
0.4805653066939389,0.7658633052453492
0.48948005171095377,0.7689676404564382
0.4942073896776822,0.770579515159372
0.4989545683609334,0.7721750255870917
