t,bcerr
0.0,0.1510023768399692
0.0016330681811947002,0.16437750424718073
0.007577547588709493,0.20588368755290698
0.014886877749401128,0.24758949093313176
0.019070446922840746,0.2685615366613038
0.020295308791700883,0.2743970064232994
0.025704787475980883,0.2987947690357476
0.03121638374092423,0.3217224932287802
0.03600348791522733,0.34034800726381326
0.04131287677080769,0.3598296811176766
0.047410501740030114,0.38090042062952834
0.05293042731617593,0.39893644621575913
0.05585333184134264,0.4081300949739645
0.06269945023503683,0.42879441224938636
0.0683290215223465,0.4449584533150869
0.07450645486879905,0.4619236867516776
0.07729686477649775,0.469342075986154
0.08076011529302761,0.4783500006359206
0.08887515179386624,0.49864820841418
0.09326896409945906,0.5091971900376936
0.09593627087296393,0.5154590650429524
0.10301150301012875,0.5315772204661883
0.10687119759729667,0.5400836037133491
0.11306311209095406,0.5533325637744504
0.11671481995259864,0.5609270273039014
0.12379374334547728,0.5752106989333233
0.12837916550199446,0.5841687320509749
0.13408641973549978,0.5950116431155761
0.1363786938050886,0.5992743321815032
0.14011196280895846,0.6061072086129826
0.14555065840884698,0.6158262664149139
0.15440781014931168,0.6310857593731193
0.15573415965730658,0.6333126901650985
0.16480132251239443,0.6481502572798064
0.16746047963046465,0.6523781175694944
0.17016736148900463,0.6566263068428434
0.1771863986638223,0.6673888339078808
0.1803101304215635,0.6720646106483134
0.18553286835959878,0.6797311562817615
0.19106303957203835,0.6876493694680298
0.1963780987777001,0.695073048186405
0.20323309640323958,0.7043882070990808
0.2059357253887431,0.7079830676166357
0.2118536866043856,0.7157062946148836
0.21766626447632986,0.7230996505653001
0.2202574255915788,0.7263358883934806
0.22676610709390413,0.7343076937846669
0.23212008424344804,0.7407014888572508
0.23679211200893596,0.7461640701357232
0.2416709019781193,0.7517555104533495
0.2473496806773948,0.7581227439499009
0.25228805316719755,0.763540021671405
0.25905753807579807,0.7707907082220445
0.26002316028434613,0.7718087963884172
0.2692174802266214,0.7813071452315263
0.27354813352528556,0.7856612914184555
0.2797996337346122,0.7918161714505436
0.28186217124495694,0.793813702887209
0.28671389967903155,0.7984491906082308
0.29196043862749826,0.8033638871640781
0.29636188696684707,0.8074102558531715
0.3033336439211426,0.81368028307785
0.3063859744491913,0.8163728948221107
0.31104552784277967,0.820423147421533
0.31806101274136866,0.8263872951462257
0.3212253342759855,0.8290259673790391
0.3267795206927868,0.8335820874974004
0.33409203239341906,0.8394377606524445
0.3394987342019564,0.8436659138214512
0.34454364988159975,0.8475355400262016
0.3457237063028591,0.8484303665015003
0.3510441512843024,0.8524169116267288
0.3584623169455958,0.8578474813979161
0.3626739377341892,0.8608661810266041
0.36539755995299733,0.8627940383125147
0.3706349692404895,0.8664485475129653
0.3776021862178995,0.8712051689801523
0.38101314154234506,0.8734912686558848
0.388142206847239,0.8781812858892574
0.3922805075374421,0.8808504018805647
0.3967482866195429,0.8836890448532593
0.40058637238205885,0.8860926960114287
0.40574796827055903,0.8892753745024385
0.4117830795907003,0.8929258028094099
0.4182220790000436,0.8967385943317104
0.42256530669670345,0.8992638393530458
0.4254880939119841,0.9009425176947136
0.43074618558148,0.9039213865533974
0.43535965406460225,0.9064923586415331
0.4406459862764922,0.9093903614822653
0.4467137565319865,0.9126550976069598
0.45489688398486816,0.916956612375514
0.4584585651799602,0.9187933765817851
0.46183304189704466,0.9205141820413721
0.46706510880316215,0.9231455675916331
0.4710305051934585,0.925110691967573
0.4799620954867996,0.9294468749638427
0.48118617500376926,0.9300316318055423
0.4885393108160336,0.9334970011320857
0.490980688439289,0.9346299116255248
0.4997156786710621,0.9386129440293367
